,Topic ID,time span,keywords
67,8,3,"[(0.01596398235323854, 'Unfall'), (0.010256707819084037, 'Autofahrer'), (0.009985855836977814, 'Strasse'), (0.00891291377525681, 'Sicherheit'), (0.008748731176545855, 'Fussgänger'), (0.008559287613156998, 'Tempo'), (0.008273852902060484, 'Lastwagen'), (0.007913719897391697, 'Automobilist'), (0.007320663848424545, 'Autobahn'), (0.0064635263691206965, 'Stau'), (0.006004281913880995, 'Polizei'), (0.0054868446359573235, 'Velofahrer'), (0.0053117076436413144, 'Verkehrsteilnehmer'), (0.00458564746434655, 'Strassenverkehr'), (0.0045400182900516605, 'gelten'), (0.00449855815910703, 'Geschwindigkeit'), (0.004109463693177287, 'Fahrer'), (0.004066824455326549, 'Massnahm'), (0.003971799906989808, 'Situation'), (0.003699792587739433, 'zeigen')]"
68,8,4,"[(0.015119072815893763, 'Unfall'), (0.011503645552072013, 'Autofahrer'), (0.010655715814704278, 'Strasse'), (0.009739522273501928, 'Fussgänger'), (0.009096725277929462, 'Tempo'), (0.008201775034785811, 'Sicherheit'), (0.007578550789633233, 'Velofahrer'), (0.007072777163624579, 'Autobahn'), (0.006559784765862786, 'Automobilist'), (0.006208284978632756, 'Lastwagen'), (0.005623941146269715, 'Stau'), (0.0054948401092588745, 'Verkehrsteilnehmer'), (0.005307839120514893, 'Polizei'), (0.005003257158047847, 'gelten'), (0.0043968592458101825, 'Geschwindigkeit'), (0.004263102805599027, 'Situation'), (0.004152971870791128, 'Fahrer'), (0.004120206650925815, 'Strassenverkehr'), (0.004023692508076946, 'zeigen'), (0.003937898925883067, 'Massnahm')]"
69,8,5,"[(0.014210115497765147, 'Unfall'), (0.012124681500646958, 'Autofahrer'), (0.011442467531304712, 'Strasse'), (0.011112440611298223, 'Velofahrer'), (0.010920528808746575, 'Fussgänger'), (0.008810900788828962, 'Tempo'), (0.007593366410284169, 'Sicherheit'), (0.006814062165565197, 'Autobahn'), (0.0063072336623478395, 'Verkehrsteilnehmer'), (0.0058215549236741385, 'Stau'), (0.005540662201908856, 'gelten'), (0.0051184779199427, 'Automobilist'), (0.004591332664504651, 'Lastwagen'), (0.00448732104775897, 'Situation'), (0.0044277449393266815, 'Polizei'), (0.004379836349569681, 'zeigen'), (0.0042928181834312835, 'Fahrer'), (0.004291731432550648, 'Geschwindigkeit'), (0.004051945560662057, 'Zürich'), (0.003959252239890629, 'Astra')]"
70,8,6,"[(0.014105433188198773, 'Velofahrer'), (0.01346214663592035, 'Unfall'), (0.012081286213111195, 'Strasse'), (0.011298066097642737, 'Autofahrer'), (0.009834862891744388, 'Tempo'), (0.009686404429990017, 'Fussgänger'), (0.007060351597793417, 'Sicherheit'), (0.006692783573428952, 'Stau'), (0.006671818976502143, 'Autobahn'), (0.006103209648902025, 'gelten'), (0.006042039093424365, 'Astra'), (0.005895083483698574, 'Verkehrsteilnehmer'), (0.005231139201100979, 'Velo'), (0.004781207506185493, 'zeigen'), (0.0047534677543364795, 'Fahrer'), (0.004572421875892916, 'Situation'), (0.0045132854178667366, 'Trottoir'), (0.004506022770324976, 'Zürich'), (0.004224073702058658, 'Geschwindigkeit'), (0.004051497022312493, 'halten')]"
71,8,7,"[(0.014293455289811194, 'Velofahrer'), (0.013042882974833614, 'Unfall'), (0.012518512749793325, 'Tempo'), (0.012393478731034675, 'Strasse'), (0.010053867910566009, 'Autofahrer'), (0.007905110251936116, 'Fussgänger'), (0.007566937921119613, 'Astra'), (0.007128997237819189, 'Stau'), (0.006703590882578023, 'Sicherheit'), (0.006604525274282525, 'Autobahn'), (0.006479001286562683, 'gelten'), (0.00618241520014074, 'Velo'), (0.005289874567545768, 'Fahrer'), (0.005281355670200566, 'Trottoir'), (0.005100822216100894, 'zeigen'), (0.004821543724834641, 'Zürich'), (0.004600735064504725, 'Verkehrsteilnehmer'), (0.004554965230879157, 'Situation'), (0.004470712007025906, 'Stadt'), (0.004193579798093003, 'halten')]"
72,9,0,"[(0.014533594364347497, 'öffentlich'), (0.01396965013967233, 'Stadt'), (0.011932398358474277, 'Kunde'), (0.01121429396461398, 'Zürich'), (0.011017535487908096, 'Parkplatz'), (0.008033097601083353, 'Prozent'), (0.007324161495302933, 'kosten'), (0.0072610502456623306, 'Preis'), (0.0066354711006416075, 'bezahlen'), (0.00642249379312665, 'Verkehrsmittel'), (0.0063699006435310535, 'Angebot'), (0.005755848590863437, 'Internet'), (0.0055120674015688605, 'Tag'), (0.004332055014668098, 'Stunde'), (0.004246980061274027, 'Gebühr'), (0.004149937192444329, 'Bus'), (0.003967978705056302, 'Fahrt'), (0.00389419041215508, 'System'), (0.0038585948048792495, 'Information'), (0.0038021873815178462, 'bieten')]"
73,9,1,"[(0.014510088475360242, 'öffentlich'), (0.014136108291779387, 'Stadt'), (0.012052998381013317, 'Kunde'), (0.011300366032483786, 'Zürich'), (0.011134351426695544, 'Parkplatz'), (0.008016788046260508, 'Prozent'), (0.007347260825583977, 'kosten'), (0.007233205416755911, 'Preis'), (0.006697929106998667, 'bezahlen'), (0.006388150296968781, 'Angebot'), (0.006248722407929734, 'Verkehrsmittel'), (0.005794086950669192, 'Internet'), (0.005443770206791074, 'Tag'), (0.004281551228425586, 'Stunde'), (0.004177918858798145, 'Gebühr'), (0.004147362257561995, 'Bus'), (0.003993557296607344, 'Fahrt'), (0.0038982509914038945, 'System'), (0.0038499164424717924, 'Information'), (0.003782706879587988, 'bieten')]"
74,9,2,"[(0.01446770505325415, 'Stadt'), (0.014430977275147291, 'öffentlich'), (0.012257453134684088, 'Kunde'), (0.011461027934556315, 'Zürich'), (0.011359325111996664, 'Parkplatz'), (0.007972740727011532, 'Prozent'), (0.007356946780392456, 'kosten'), (0.0071819048085851045, 'Preis'), (0.006823815558934916, 'bezahlen'), (0.006422264084840721, 'Angebot'), (0.005847984524360954, 'Verkehrsmittel'), (0.005782525078716082, 'Internet'), (0.005280748703220948, 'Tag'), (0.004143340612026545, 'Stunde'), (0.004130027089170507, 'Bus'), (0.00404079925063332, 'Fahrt'), (0.0040080559032205166, 'Gebühr'), (0.003883943219423379, 'System'), (0.0037902362634410773, 'Innenstadt'), (0.0037260131546746306, 'bieten')]"
75,9,3,"[(0.014991977039045175, 'Stadt'), (0.014280933879812923, 'öffentlich'), (0.012538627898236662, 'Kunde'), (0.011720299718774745, 'Zürich'), (0.011700680843882734, 'Parkplatz'), (0.007885515455396955, 'Prozent'), (0.0073702205076259, 'kosten'), (0.007281414643163702, 'Preis'), (0.007030962727971047, 'bezahlen'), (0.006474926215972341, 'Angebot'), (0.005529983863694624, 'Internet'), (0.005177280899963264, 'Verkehrsmittel'), (0.005002401089035551, 'Tag'), (0.004110492291300149, 'Fahrt'), (0.004084273281885, 'Bus'), (0.003916468121523908, 'Stunde'), (0.003837896442985971, 'System'), (0.0037918969030550863, 'Innenstadt'), (0.0036987321428024944, 'Gebühr'), (0.0036175374064010587, 'Kosten')]"
76,9,4,"[(0.01600580486939808, 'Stadt'), (0.01396696055418075, 'öffentlich'), (0.012671749720407006, 'Kunde'), (0.012510455147958253, 'Zürich'), (0.01181193096054909, 'Parkplatz'), (0.007863481212349211, 'Preis'), (0.007585941194031911, 'Prozent'), (0.007300833609294431, 'kosten'), (0.00714383971692765, 'bezahlen'), (0.006634376114898175, 'Angebot'), (0.004561823400845129, 'Tag'), (0.004273260390332875, 'Internet'), (0.004269486311280222, 'Verkehrsmittel'), (0.004211601835507459, 'Fahrt'), (0.003942885941017148, 'Bus'), (0.003826878604953978, 'zahlen'), (0.0037213476593990482, 'Stunde'), (0.0036839008816219464, 'Beispiel'), (0.003658334510009449, 'Innenstadt'), (0.0036011098819930627, 'Kosten')]"
77,9,5,"[(0.01760773507748242, 'Stadt'), (0.013498468107391168, 'öffentlich'), (0.013385136164247663, 'Zürich'), (0.01257223544999241, 'Kunde'), (0.01152204715108026, 'Parkplatz'), (0.007880899427195547, 'Preis'), (0.006846829759717719, 'Angebot'), (0.006708286464535782, 'Prozent'), (0.00666921512012753, 'bezahlen'), (0.006459698148179406, 'kosten'), (0.004297779090034869, 'Fahrt'), (0.004093035648765085, 'Tag'), (0.003844706374895943, 'Zürcher'), (0.003815411377301584, 'zahlen'), (0.003766192762380459, 'Beispiel'), (0.00370278055496773, 'Bus'), (0.003647277576813922, 'Kosten'), (0.003593982011665989, 'kaufen'), (0.0035117065300758693, 'Stunde'), (0.003505676635617638, 'Datum')]"
78,9,6,"[(0.01951940255847477, 'Stadt'), (0.013915147786137462, 'Zürich'), (0.012894342669908505, 'öffentlich'), (0.011994420929196923, 'Kunde'), (0.010826264329090028, 'Parkplatz'), (0.007145790459626022, 'Angebot'), (0.006864078642276888, 'Preis'), (0.005783924752521577, 'bezahlen'), (0.005593503498699625, 'Prozent'), (0.005220174584211145, 'kosten'), (0.00438218897505128, 'Fahrt'), (0.004300294198252324, 'Datum'), (0.0042080403300707, 'Zürcher'), (0.004197535648991771, 'nutzen'), (0.003832390449715829, 'App'), (0.0038235094361284898, 'Beispiel'), (0.00373805216979372, 'Tag'), (0.003675129364676907, 'Kosten'), (0.0034425833181463204, 'kaufen'), (0.003422726817109327, 'System')]"
79,9,7,"[(0.020831769233670666, 'Stadt'), (0.014105561491817364, 'Zürich'), (0.012538015864498497, 'öffentlich'), (0.011110379038111035, 'Kunde'), (0.010180652631254587, 'Parkplatz'), (0.007353329870502562, 'Angebot'), (0.006157034024380176, 'App'), (0.005945940172112724, 'Preis'), (0.005127949103478836, 'bezahlen'), (0.004933620087611271, 'Prozent'), (0.004850832314360978, 'Datum'), (0.0048118657294506356, 'nutzen'), (0.004446011704140113, 'Zürcher'), (0.004390916207355302, 'kosten'), (0.004379214768193007, 'Fahrt'), (0.0038312661990047825, 'Beispiel'), (0.0036636770831110425, 'Kosten'), (0.0035684874556004094, 'brauchen'), (0.003567815668308963, 'Tag'), (0.0034423053961160563, 'gelten')]"
80,10,0,"[(0.017716106351821054, 'Zürich'), (0.013836458681888795, 'FDP'), (0.010724071548994253, 'Bundesrat'), (0.01028259372371334, 'cvp'), (0.010029725108068335, 'Kanton'), (0.009202772919740325, 'Stimme'), (0.009027665741556641, 'svp'), (0.00824666128138011, 'Rat'), (0.00817060495002863, 'Antrag'), (0.006054838896371435, 'Million'), (0.006043992392129158, 'Vorlage'), (0.0057157498198450105, 'Postulat'), (0.005497290906641433, 'Regierungsrat'), (0.005319576710446689, 'Bund'), (0.005031192467620983, 'Kommission'), (0.004961883689647531, 'Stadtrat'), (0.004557202265434403, 'beantragen'), (0.0042956634875084354, 'Regierung'), (0.004047018844031332, 'stellen'), (0.00396023297071299, 'unterstützen')]"
81,10,1,"[(0.018263852942454164, 'Zürich'), (0.013169055269681217, 'FDP'), (0.010803061738376852, 'Kanton'), (0.010475332407819053, 'Bundesrat'), (0.009002353466404997, 'cvp'), (0.008841280284962142, 'Stimme'), (0.008508797724724617, 'svp'), (0.008304827086490623, 'Rat'), (0.007819207383178954, 'Antrag'), (0.006475530187783677, 'Million'), (0.005906641378766652, 'Vorlage'), (0.0057524925377866664, 'Postulat'), (0.005702468262025282, 'Regierungsrat'), (0.005662544676843626, 'Bund'), (0.004980410357112101, 'Kommission'), (0.004784134737594871, 'Stadtrat'), (0.0044580248592214836, 'Regierung'), (0.00443997621129765, 'beantragen'), (0.0039883155948556995, 'stellen'), (0.003947458914876216, 'Flughafen')]"
82,10,2,"[(0.01936370315202269, 'Zürich'), (0.01257791511980377, 'Kanton'), (0.01176440866231056, 'FDP'), (0.0099113808944337, 'Bundesrat'), (0.008383217648124124, 'Rat'), (0.008069087319633383, 'Stimme'), (0.007431266401851893, 'Million'), (0.007417075206477358, 'svp'), (0.007075684177836861, 'Antrag'), (0.0067199032327553525, 'cvp'), (0.00647007806457165, 'Bund'), (0.006142869389677372, 'Regierungsrat'), (0.005785848783624696, 'Postulat'), (0.005588662782808934, 'Vorlage'), (0.004847397265694188, 'Kommission'), (0.004826697116683768, 'Regierung'), (0.004767824886214289, 'Flughafen'), (0.004379215598754109, 'Stadtrat'), (0.004165905772946658, 'beantragen'), (0.0038488042818635524, 'stellen')]"
83,10,3,"[(0.020992739357352047, 'Zürich'), (0.01587639710034995, 'Kanton'), (0.009651088119756375, 'FDP'), (0.009169253264448935, 'Million'), (0.008956172650571245, 'Bundesrat'), (0.008391897022377543, 'Rat'), (0.008047297688810975, 'Bund'), (0.006884580161379669, 'Regierungsrat'), (0.006869309525857226, 'Stimme'), (0.006512907017934279, 'Flughafen'), (0.005935788826606858, 'Antrag'), (0.005779636921382494, 'svp'), (0.005722298475831324, 'Postulat'), (0.005526570342665838, 'Regierung'), (0.005032318377414595, 'Vorlage'), (0.004752521072700234, 'Zürcher'), (0.004578759576047541, 'Kommission'), (0.00410065718533662, 'cvp'), (0.003718964474684145, 'Stadtrat'), (0.0036940255604863193, 'öffentlich')]"
84,10,4,"[(0.021884178187859905, 'Zürich'), (0.021065405140844623, 'Kanton'), (0.011968565965141644, 'Million'), (0.011125293930506826, 'Bund'), (0.00897495727402364, 'Bundesrat'), (0.008046132446323274, 'Rat'), (0.007831822205406984, 'Regierungsrat'), (0.007570546066436855, 'FDP'), (0.006370418808249077, 'Regierung'), (0.00589173970967306, 'Zürcher'), (0.005888653701738834, 'Flughafen'), (0.005666737433515256, 'Stimme'), (0.005143764005498187, 'Postulat'), (0.004916643562062659, 'Vorlage'), (0.00489247861949062, 'Antrag'), (0.00433797022655262, 'Geld'), (0.004223892928496315, 'Kommission'), (0.0041572776249538725, 'SVP'), (0.0041211603650104225, 'Parlament'), (0.003988165577385085, 'Kantonsrat')]"
85,10,5,"[(0.027403069278360795, 'Kanton'), (0.020718597106795925, 'Zürich'), (0.015442426024289621, 'Million'), (0.015082241063022889, 'Bund'), (0.009832619570353, 'Bundesrat'), (0.008635733953806603, 'Regierungsrat'), (0.007228442690235042, 'Rat'), (0.007153219457434038, 'Regierung'), (0.00700264260063428, 'Zürcher'), (0.006100819472224775, 'Geld'), (0.005884428981310978, 'FDP'), (0.005218065447225816, 'Parlament'), (0.004889886326640179, 'Vorlage'), (0.004746554977723993, 'Milliarde'), (0.00465096481656039, 'Flughafen'), (0.004610978859850349, 'Stimme'), (0.004541085145222659, 'SVP'), (0.004377283227448425, 'Kantonsrat'), (0.004238406203452673, 'Motion'), (0.004202962110717108, 'Gemeinde')]"
86,10,6,"[(0.03357790554543137, 'Kanton'), (0.019125241343205025, 'Zürich'), (0.01885293789026032, 'Bund'), (0.01859137419570634, 'Million'), (0.011116156525259156, 'Bundesrat'), (0.009219765187928277, 'Regierungsrat'), (0.007859205655263093, 'Zürcher'), (0.007826175574270174, 'Geld'), (0.00778545862843686, 'Regierung'), (0.006496736530887814, 'Rat'), (0.006405640577042887, 'Parlament'), (0.005641543997591216, 'Milliarde'), (0.004850606929926077, 'Vorlage'), (0.004831275757139131, 'FDP'), (0.004760884662871671, 'SVP'), (0.0047590781542031935, 'kantonal'), (0.004656028342316844, 'Gemeinde'), (0.004595276830491655, 'Motion'), (0.0045847903518309845, 'Kantonsrat'), (0.004562389926570667, 'Prozent')]"
87,10,7,"[(0.03772024451459552, 'Kanton'), (0.021333026395884098, 'Bund'), (0.020309142365959224, 'Million'), (0.0184644790425816, 'Zürich'), (0.012214039763004126, 'Bundesrat'), (0.009528266425388014, 'Regierungsrat'), (0.008914166778185172, 'Geld'), (0.008388644793457922, 'Zürcher'), (0.008096898149770201, 'Regierung'), (0.00732972532368582, 'Parlament'), (0.006109272056812364, 'Rat'), (0.00605198776541106, 'Milliarde'), (0.005133047125911449, 'kantonal'), (0.005059250850560689, 'Nationalrat'), (0.004890877464329539, 'Gemeinde'), (0.004857832269142974, 'SVP'), (0.004807036152105294, 'Motion'), (0.004795984783331362, 'Vorlage'), (0.004786628467525314, 'Prozent'), (0.004728997376434472, 'Kantonsrat')]"
88,11,0,"[(0.00842868418586036, 'Motor'), (0.008316993755501049, 'Modell'), (0.006809166641584184, 'Ford'), (0.00571500344200978, 'BMW'), (0.005281647114908359, 'Marke'), (0.005181862886498638, 'Mercedes'), (0.0051743946634892225, 'Renault'), (0.0047227635747579735, 'gut'), (0.004580837228784908, 'hoch'), (0.00451614500740627, 'klein'), (0.00443421086275879, 'Preis'), (0.004427861515614099, 'Markt'), (0.004361920659471235, 'Fiat'), (0.00421413757165386, 'Liter'), (0.004209226294288938, 'Hersteller'), (0.0041597749408629125, 'Opel'), (0.004121471744050481, 'bieten'), (0.004102771700842107, 'Smart'), (0.0037420346783854554, 'zeigen'), (0.003628802200855048, 'Wagen')]"
89,11,1,"[(0.008401543269046227, 'Modell'), (0.00834068451379322, 'Motor'), (0.006621030154137398, 'Ford'), (0.005782902151589686, 'BMW'), (0.0053993712749032825, 'Marke'), (0.0050888787891102405, 'Renault'), (0.005075018649570905, 'Mercedes'), (0.004662525393254676, 'gut'), (0.00451327512279813, 'klein'), (0.004475314986090097, 'hoch'), (0.0044300889413119915, 'Preis'), (0.0044062903481898825, 'Markt'), (0.004395268757394005, 'Liter'), (0.004274276633912848, 'Fiat'), (0.004254305622170749, 'Hersteller'), (0.004160300495975798, 'Opel'), (0.004101891728153789, 'bieten'), (0.0038939639068453734, 'Smart'), (0.0037732699143017984, 'zeigen'), (0.003636398562473126, 'Toyota')]"
90,11,2,"[(0.008550309165563404, 'Modell'), (0.008117375601482945, 'Motor'), (0.0061975511255863425, 'Ford'), (0.00590819442683966, 'BMW'), (0.005638820296493808, 'Marke'), (0.0048419018999979295, 'Renault'), (0.004833063721321029, 'Mercedes'), (0.004791411049163216, 'Liter'), (0.004520807895364445, 'gut'), (0.00448599912115979, 'klein'), (0.0044080103093493105, 'Preis'), (0.004347160077752694, 'Markt'), (0.004339852346769102, 'Hersteller'), (0.004237821207613508, 'hoch'), (0.0041441744261694596, 'Opel'), (0.004056725077877206, 'Fiat'), (0.00404679567067393, 'bieten'), (0.003843533958461579, 'Toyota'), (0.00383100228492082, 'zeigen'), (0.00350444940782161, 'Wagen')]"
91,11,3,"[(0.008749807018651197, 'Modell'), (0.007710435061713706, 'Motor'), (0.006085217482560474, 'BMW'), (0.006004414987548382, 'Marke'), (0.005496773681318823, 'Ford'), (0.0054719671936298685, 'Liter'), (0.004468535140386359, 'Hersteller'), (0.0044423564035372025, 'Mercedes'), (0.004431313694779936, 'klein'), (0.00435880369773737, 'Preis'), (0.00431769520523566, 'Renault'), (0.004276861970591338, 'gut'), (0.004237638550871973, 'Markt'), (0.004179006057662774, 'Toyota'), (0.004083363951880461, 'Opel'), (0.0039391255961060715, 'bieten'), (0.003902245141259166, 'zeigen'), (0.0038505378279841632, 'Audi'), (0.003840668836615564, 'hoch'), (0.003668915625725256, 'Fiat')]"
92,11,4,"[(0.008889166796097485, 'Modell'), (0.007121033038206762, 'Motor'), (0.00624336104483704, 'BMW'), (0.006102716483765032, 'Liter'), (0.006006714066829206, 'Marke'), (0.004714628171048021, 'Hersteller'), (0.004661539152102734, 'Ford'), (0.004508800069762406, 'Toyota'), (0.004365169385394234, 'klein'), (0.004333348371017451, 'Audi'), (0.0042824560543789246, 'Preis'), (0.00405915625977815, 'Markt'), (0.004039917561232343, 'zeigen'), (0.004035186715123511, 'Mercedes'), (0.0039480014345357126, 'gut'), (0.0038562914305054243, 'Opel'), (0.0037753391532237856, 'bieten'), (0.0036882132678263567, 'Wagen'), (0.0035813573583711243, 'Renault'), (0.003490107035196512, 'Kilometer')]"
93,11,5,"[(0.00892230353960197, 'Modell'), (0.006333183728992161, 'BMW'), (0.006326070880964099, 'Motor'), (0.005969384467712566, 'Liter'), (0.005933350700594548, 'Marke'), (0.005109768191064959, 'Hersteller'), (0.005055108009318017, 'Kilometer'), (0.004734698977835872, 'Audi'), (0.00438858139372016, 'Toyota'), (0.004208761964664488, 'Preis'), (0.004176944233230549, 'klein'), (0.003950102542415801, 'zeigen'), (0.003857636078402971, 'Markt'), (0.0038218668721215314, 'Ford'), (0.003639179822220233, 'Mercedes'), (0.003624745641049818, 'Wagen'), (0.003624600834871535, 'bieten'), (0.003612599611294115, 'gut'), (0.003478548931005446, 'Opel'), (0.003339070650828251, 'Porsche')]"
94,11,6,"[(0.008873155217164712, 'Modell'), (0.0065975127430135515, 'Kilometer'), (0.0063269331056997665, 'BMW'), (0.006036925711533167, 'Marke'), (0.005630417858111741, 'Hersteller'), (0.0055360226616441915, 'Motor'), (0.004988800032855221, 'Liter'), (0.004737356162806603, 'Audi'), (0.004370340117935414, 'Tesla'), (0.004265789897697746, 'Elektroauto'), (0.004114717087571659, 'Preis'), (0.004022468943581053, 'Batterie'), (0.003912600925344837, 'Toyota'), (0.003871857027862706, 'klein'), (0.003770283094666439, 'Porsche'), (0.0036698542939035224, 'Markt'), (0.003639766112050394, 'zeigen'), (0.0034942212415025238, 'bieten'), (0.0033567575706195964, 'Mercedes'), (0.003342193413062458, 'Wagen')]"
95,11,7,"[(0.008780902373506868, 'Modell'), (0.007674796643763536, 'Kilometer'), (0.007461622628643508, 'Tesla'), (0.006835308497021301, 'Elektroauto'), (0.006221682388730274, 'BMW'), (0.006104732935471598, 'Marke'), (0.005984263059810133, 'Hersteller'), (0.0058510611354908645, 'Batterie'), (0.005041262320794065, 'Motor'), (0.004406160025817291, 'Audi'), (0.00416092225668253, 'Liter'), (0.004103688642232685, 'Reichweite'), (0.004039645034597655, 'elektrisch'), (0.004037518480099374, 'Preis'), (0.003960222765845499, 'Porsche'), (0.003777981227105698, 'klein'), (0.0037293635362431595, 'SUV'), (0.003528572496650897, 'Markt'), (0.003494757644605637, 'Toyota'), (0.0033923074253974896, 'bieten')]"
96,12,0,"[(0.03210702982122715, 'Bundesrat'), (0.02148011095540649, 'Leuenberger'), (0.015086799569552296, 'LSVA'), (0.011266375639422099, 'Verkehrspolitik'), (0.009375544045186895, 'Partei'), (0.008824691945721004, 'politisch'), (0.008402231827915335, 'Moritz'), (0.007742279645722721, 'Ogi'), (0.007565469223236754, 'Bern'), (0.006898575250842178, 'SVP'), (0.006747394994079223, 'Nationalrat'), (0.006594063289505105, 'Parlament'), (0.006514454803001444, 'Volk'), (0.006013775710928423, 'Schwerverkehrsabgabe'), (0.005133385346730215, 'Initiative'), (0.004719231046661157, 'FDP'), (0.004589300374880573, 'Politik'), (0.004319563893042953, 'Präsident'), (0.0040899051391567205, 'grüne'), (0.003973241619250759, 'Frage')]"
97,12,1,"[(0.029547044944611443, 'Bundesrat'), (0.021212204360602453, 'Leuenberger'), (0.013091325207277987, 'LSVA'), (0.009664896475436544, 'Verkehrspolitik'), (0.009467755205834262, 'Partei'), (0.008868360530005455, 'politisch'), (0.008451010673619865, 'Moritz'), (0.0076313573945363125, 'Bern'), (0.007266638027898122, 'SVP'), (0.006655892801860539, 'Ogi'), (0.006595100664632156, 'Nationalrat'), (0.006437320814164255, 'Parlament'), (0.006307856595084274, 'Volk'), (0.005427278243781995, 'Schwerverkehrsabgabe'), (0.005301243853558295, 'Initiative'), (0.0049163159636408955, 'FDP'), (0.004637993283389513, 'Politik'), (0.004405773096573449, 'Präsident'), (0.004349631178050314, 'grüne'), (0.00396283444433345, 'Frage')]"
98,12,2,"[(0.024479617224152223, 'Bundesrat'), (0.02027971367592874, 'Leuenberger'), (0.009663869341152485, 'Partei'), (0.008928799280389742, 'politisch'), (0.00890540592962848, 'LSVA'), (0.00838316163422548, 'Moritz'), (0.008063053997224097, 'SVP'), (0.007733898604982447, 'Bern'), (0.007027386080152323, 'Verkehrspolitik'), (0.006237833190938256, 'Nationalrat'), (0.006119639899810035, 'Parlament'), (0.00584363382348795, 'Volk'), (0.005647643631456345, 'Initiative'), (0.005338981337220142, 'FDP'), (0.004946086215311547, 'grüne'), (0.004743798624412964, 'Politik'), (0.004584338120518342, 'Präsident'), (0.004445032273114547, 'Ogi'), (0.004062891978385435, 'Wahl'), (0.0039931613731681425, 'Schwerverkehrsabgabe')]"
99,12,3,"[(0.017925424660298294, 'Leuenberger'), (0.01760491641825927, 'Bundesrat'), (0.01007069413585737, 'Partei'), (0.009381654182963195, 'SVP'), (0.00895948100236504, 'politisch'), (0.007786277264943892, 'Moritz'), (0.007757927268180058, 'Bern'), (0.0061370339658652785, 'Initiative'), (0.006059657488668536, 'grüne'), (0.006023743890242537, 'FDP'), (0.005746622649526717, 'Parlament'), (0.005586061768699935, 'Nationalrat'), (0.00507488278860035, 'Volk'), (0.004942343663678574, 'Politik'), (0.004857218302169646, 'Präsident'), (0.004377502855560322, 'Verkehrspolitik'), (0.004371242577441431, 'CVP'), (0.004345850236389555, 'Wahl'), (0.0038435583671750846, 'zweiter'), (0.0037726669564038676, 'LSVA')]"
100,12,4,"[(0.012574660379595315, 'Leuenberger'), (0.01197751909549329, 'Bundesrat'), (0.010577861285815648, 'Partei'), (0.010570039388437221, 'SVP'), (0.008851352060093224, 'politisch'), (0.007628070128251158, 'grüne'), (0.007059501096429242, 'Bern'), (0.006832075160082489, 'FDP'), (0.006431092670342283, 'Initiative'), (0.005587690264705001, 'Moritz'), (0.0053961750096860805, 'Parlament'), (0.005135965350708091, 'Politik'), (0.0051244734710067345, 'Präsident'), (0.00490185321942802, 'Stadt'), (0.004671383330692217, 'Wahl'), (0.00464970207792709, 'Nationalrat'), (0.004618020836288303, 'CVP'), (0.0042845615466364844, 'Volk'), (0.003716792206494157, 'Abstimmung'), (0.0036429031661813567, 'bürgerlich')]"
101,12,5,"[(0.011023418556543924, 'Partei'), (0.01100290297048242, 'SVP'), (0.008809459610133543, 'grüne'), (0.0086291271126972, 'politisch'), (0.008088056122986262, 'Bundesrat'), (0.007591743396312945, 'FDP'), (0.007518238031536826, 'Stadt'), (0.006811175368500927, 'Leuenberger'), (0.0067084403289676044, 'Initiative'), (0.005502079497036812, 'Bern'), (0.005334528550178024, 'Politik'), (0.005196364418477436, 'Präsident'), (0.005096981904651817, 'Parlament'), (0.004947629009440517, 'Wahl'), (0.004841311708266866, 'Stadtrat'), (0.0043749503338272435, 'CVP'), (0.003978683614824266, 'bürgerlich'), (0.0038917468748615558, 'Politiker'), (0.0038848919526292443, 'Nationalrat'), (0.003726686115406152, 'Abstimmung')]"
102,12,6,"[(0.011317935887592147, 'Partei'), (0.010883935241138936, 'SVP'), (0.010741693927152813, 'Stadt'), (0.009393853953842906, 'grüne'), (0.008387795855652757, 'politisch'), (0.008140299159562861, 'FDP'), (0.006466480107110932, 'Initiative'), (0.00600456630897452, 'Bundesrat'), (0.0059288632907516315, 'Stadtrat'), (0.00560452479387677, 'Politik'), (0.005203031654603901, 'Wahl'), (0.005076140061909388, 'Präsident'), (0.004879613877814381, 'Parlament'), (0.004245154207345472, 'bürgerlich'), (0.004234443873914163, 'Bern'), (0.004185002271750814, 'Politiker'), (0.004044238841934321, 'Zürich'), (0.0037953269813567956, 'CVP'), (0.003706445843862029, 'Mehrheit'), (0.0037031923525038435, 'Abstimmung')]"
103,12,7,"[(0.01337843094450112, 'Stadt'), (0.011554241378544263, 'Partei'), (0.010653084133182146, 'SVP'), (0.009842858682521001, 'grüne'), (0.00841653632686307, 'FDP'), (0.008222813187173947, 'politisch'), (0.005904527545469295, 'Initiative'), (0.005836204952389439, 'Politik'), (0.005811813720459269, 'Stadtrat'), (0.005432926828795912, 'Wahl'), (0.005194029409112443, 'Bundesrat'), (0.004982555906550147, 'Präsident'), (0.004739829336578015, 'Parlament'), (0.004452818468801258, 'Zürich'), (0.004304046822459298, 'Politiker'), (0.00423709115223364, 'bürgerlich'), (0.0038875168190983136, 'Mehrheit'), (0.003711188015190425, 'grün'), (0.003613258310944938, 'Zürcher'), (0.0036039155863605626, 'Thema')]"
